product_id,product_name,category,sub_category,brand,unit_price_inr,cost_price_inr,stock_status
20662,Wonder Lite 162,Books,Children,FitMax,2576.0,1828.0,In Stock
20663,Formal Lite 163,Fashion,Shirts,StyleHub,2120.0,1451.0,Out of Stock
20664,Radiance Lite 164,Beauty,Skincare,Nova,1346.0,1084.0,Low Stock
20665,Novel Lite 165,Books,Fiction,TechPro,1210.0,825.0,In Stock
20666,Little Premium 166,Books,Children,StyleHub,878.0,732.0,Low Stock
20667,Classic Premium 167,Fashion,Accessories,Apex,1518.0,1132.0,In Stock
20668,Road Premium 168,Sports,Cycling,FitMax,3832.0,2753.0,Low Stock
20669,Bloom Premium 169,Beauty,Fragrance,TechPro,2806.0,1789.0,In Stock
20670,Scent Premium 170,Beauty,Fragrance,UrbanCart,1134.0,827.0,In Stock
20671,Striker Everyday 171,Sports,Cricket,FitMax,1901.0,1120.0,Low Stock
20672,Kitchen Everyday 172,Home & Kitchen,Cookware,FitMax,655.0,442.0,In Stock
20673,Kitchen Everyday 173,Home & Kitchen,Appliances,Apex,2153.0,1368.0,In Stock
20674,Note Everyday 174,Electronics,Laptop,HomeEase,781.0,587.0,low stock
20675,Novel Everyday 175,Books,Fiction,StyleHub,2098.0,1635.0,Low Stock
20676,Stack Series 176,Home & Kitchen,Storage,HomeEase,9227.0,7645.0,In Stock
20677,Core Series 177,Sports,Fitness,TechPro,925.0,570.0,In Stock
20678,Summit Series 178,Sports,Outdoor,Apex,8954.0,7301.0,In Stock
20679,Adventure Series 179,Sports,Outdoor,PrimeLine,1843.0,1481.0,In Stock
20680,Novel Series 180,Books,Fiction,StyleHub,823.0,666.0,In Stock
20681,Study Essential 181,Books,Academic,FitMax,799.0,617.0,In Stock
20682,Pulse Essential 182,Electronics,Smartwatch,PrimeLine,6231.0,3928.0,In Stock
20683,Exam Essential 183,Books,Academic,UrbanCart,1845.0,1501.0,Low Stock
20684,Granite Essential 184,Home & Kitchen,Cookware,FitMax,927.0,677.0,Low Stock
20685,Scent Essential 185,Beauty,Fragrance,StyleHub,1174.0,907.0,In Stock
20686,Striker Plus 186,Sports,Cricket,UrbanCart,1772.0,1084.0,In Stock
20687,Pro Plus 187,Electronics,Laptop,FitMax,1332.0,796.0,Low Stock
20688,Home Plus 188,Home & Kitchen,Decor,UrbanCart,1677.0,1062.0,Low Stock
20689,Magic Plus 189,Books,Children,FitMax,4242.0,2984.0,In Stock
20690,Wave Plus 190,Electronics,Headphones,StyleHub,643.0,434.0,In Stock
20691,Smart Pro 191,Home & Kitchen,Appliances,HomeEase,2037.0,1663.0,In Stock
20692,Slate Pro 192,Electronics,Tablet,PrimeLine,1277.0,707.0,In Stock
20693,Steel Pro 193,Home & Kitchen,Cookware,UrbanCart,968.0,556.0,In Stock
20694,Shine Pro 194,Beauty,Haircare,Nova,2689.0,1741.0,In Stock
20695,Guide Pro 195,Books,Academic,Nova,518.0,311.0,Low Stock
20696,Silk Prime 196,Beauty,Haircare,FitMax,288.0,194.0,Low Stock
20697,Modern Prime 197,Home & Kitchen,Furniture,HomeEase,1550.0,1186.0,In Stock
20698,Chronicles Prime 198,Books,Fiction,Apex,1224.0,1038.0,In Stock
20699,Sport Prime 199,Fashion,Shoes,TechPro,556.0,340.0,In Stock
20700,Essential Prime 200,Home & Kitchen,Furniture,StyleHub,441.0,278.0,In Stock
20701,Aura Classic 201,Beauty,Fragrance,HomeEase,4698.0,3667.0,In Stock
20702,Pro Classic 202,Electronics,Laptop,StyleHub,1810.0,1143.0,Out of Stock
20703,Formal Classic 203,Fashion,Shirts,Nova,1357.0,1033.0,In Stock
20704,Cycle Classic 204,Sports,Cycling,Nova,5580.0,4046.0,In Stock
20705,Repair Classic 205,Beauty,Haircare,HomeEase,2603.0,2099.0,In Stock
20706,Little Advance 206,Books,Children,TechPro,4230.0,2369.0,In Stock
20707,Core Advance 207,Sports,Fitness,HomeEase,622.0,525.0,Low Stock
20708,Formal Advance 208,Fashion,Shirts,StyleHub,607.0,509.0,Low Stock
20709,Cycle Advance 209,Sports,Cycling,Nova,2000.0,1113.0,In Stock
20710,Novel Advance 210,Books,Fiction,StyleHub,1754.0,1228.0,Low Stock
20711,Glow Elite 211,Beauty,Skincare,Nova,3018.0,2023.0,In Stock
20712,Balance Elite 212,Sports,Yoga,TechPro,464.0,291.0,Low Stock
20713,Care Elite 213,Beauty,Haircare,FitMax,2116.0,1785.0,In Stock
20714,Knowledge Elite 214,Books,Non-Fiction,HomeEase,2548.0,1535.0,In Stock
20715,Easy Elite 215,Home & Kitchen,Appliances,Apex,2461.0,1548.0,In Stock
20716,Runner Select 216,Fashion,Shoes,TechPro,1028.0,568.0,Low Stock
20717,Home Select 217,Home & Kitchen,Appliances,StyleHub,1876.0,1358.0,Low Stock
20718,Air Select 218,Electronics,Laptop,Apex,809.0,654.0,In Stock
20719,Radiance Select 219,Beauty,Skincare,StyleHub,1107.0,815.0,Low Stock
20720,Work Select 220,Electronics,Laptop,HomeEase,680.0,507.0,In Stock
20721,Chef Smart 221,Home & Kitchen,Cookware,Nova,818.0,466.0,In Stock
20722,PowerPlay Smart 222,Sports,Cricket,UrbanCart,1145.0,875.0,In Stock
20723,Kitchen Smart 223,Home & Kitchen,Appliances,FitMax,973.0,655.0,In Stock
20724,Tales Smart 224,Books,Fiction,UrbanCart,818.0,566.0,In Stock
20725,Wave Smart 225,Electronics,Headphones,StyleHub,576.0,418.0,In Stock
20726,Flare Max 226,Fashion,Dresses,PrimeLine,4792.0,4038.0,In Stock
20727,Max Max 227,Electronics,Mobile,UrbanCart,967.0,749.0,In Stock
20728,Air Max 228,Electronics,Laptop,FitMax,1660.0,1254.0,In Stock
20729,Cycle Max 229,Sports,Cycling,FitMax,427.0,290.0,In Stock
20730,Wave Max 230,Electronics,Headphones,Apex,3237.0,1814.0,In Stock
20731,Mystery Ultra 231,Books,Fiction,FitMax,1493.0,1062.0,In Stock
20732,Glow Ultra 232,Beauty,Makeup,UrbanCart,1004.0,751.0,In Stock
20733,Straight Ultra 233,Fashion,Jeans,StyleHub,1009.0,768.0,Low Stock
20734,Tales Ultra 234,Books,Fiction,Nova,2357.0,1726.0,Out of Stock
20735,Comfort Ultra 235,Fashion,Shirts,HomeEase,196.0,125.0,In Stock
20736,Urban Lite 236,Fashion,Accessories,Apex,784.0,483.0,Low Stock
20737,Classic Lite 237,Fashion,Accessories,HomeEase,1240.0,716.0,In Stock
20738,Matte Lite 238,Beauty,Makeup,StyleHub,1230.0,936.0,Low Stock
20739,Tales Lite 239,Books,Fiction,HomeEase,6826.0,5742.0,In Stock
20740,Scent Lite 240,Beauty,Fragrance,PrimeLine,1076.0,761.0,In Stock
20741,Smart Premium 241,Home & Kitchen,Appliances,FitMax,2549.0,1917.0,In Stock
20742,Ideas Premium 242,Books,Non-Fiction,Apex,4348.0,3295.0,Low Stock
20743,Essence Premium 243,Beauty,Fragrance,TechPro,2071.0,1239.0,In Stock
20744,Boundary Premium 244,Sports,Cricket,StyleHub,864.0,525.0,In Stock
20745,Classic Premium 245,Fashion,Shoes,UrbanCart,581.0,356.0,In Stock
20746,Comfort Everyday 246,Home & Kitchen,Furniture,Nova,2174.0,1804.0,Out of Stock
20747,Wonder Everyday 247,Books,Children,PrimeLine,3902.0,2164.0,In Stock
20748,Champion Everyday 248,Sports,Cricket,PrimeLine,1910.0,1361.0,In Stock
20749,Power Everyday 249,Home & Kitchen,Appliances,FitMax,2986.0,1980.0,In Stock
20750,Guide Everyday 250,Books,Academic,FitMax,7221.0,5400.0,Low Stock
20751,Book Series 001,Electronics,Laptop,UrbanCart,2308.0,1422.0,In Stock
20752,Ideas Series 002,Books,Non-Fiction,FitMax,655.0,549.0,In Stock
20753,Essence Series 003,Beauty,Fragrance,Apex,1385.0,899.0,In Stock
20754,Radiance Series 004,Beauty,Skincare,Apex,3264.0,2702.0,In Stock
20755,Note Series 005,Electronics,Tablet,TechPro,1139.0,828.0,In Stock
20756,Comfort Essential 006,Home & Kitchen,Furniture,HomeEase,3564.0,2403.0,In Stock
20757,Explorer Essential 007,Sports,Outdoor,FitMax,1282.0,987.0,In Stock
20758,Pure Essential 008,Beauty,Skincare,TechPro,1665.0,1192.0,In Stock
20759,Track Essential 009,Electronics,Smartwatch,Apex,1066.0,631.0,In Stock
20760,Repair Essential 010,Beauty,Haircare,HomeEase,1486.0,1131.0,In Stock
20761,Striker Plus 011,Sports,Cricket,PrimeLine,1538.0,1113.0,Low Stock
20762,Home Plus 012,Home & Kitchen,Appliances,UrbanCart,471.0,339.0,In Stock
20763,Flex Plus 013,Sports,Yoga,UrbanCart,1005.0,775.0,In Stock
20764,Magic Plus 014,Books,Children,FitMax,601.0,448.0,In Stock
20765,Classic Plus 015,Fashion,Jeans,Apex,1028.0,678.0,Low Stock
20766,Chef Pro 016,Home & Kitchen,Cookware,TechPro,799.0,516.0,Low Stock
20767,Learn Pro 017,Books,Academic,Nova,2586.0,1617.0,Low Stock
20768,Chronicles Pro 018,Books,Fiction,HomeEase,2605.0,1882.0,In Stock
20769,Everyday Pro 019,Fashion,Accessories,Apex,1928.0,1234.0,In Stock
20770,Classic Pro 020,Fashion,Shoes,StyleHub,588.0,345.0,In Stock
20771,Study Prime 021,Books,Academic,StyleHub,1257.0,987.0,Low Stock
20772,Max Prime 022,Electronics,Mobile,FitMax,558.0,342.0,In Stock
20773,Kitchen Prime 023,Home & Kitchen,Appliances,UrbanCart,1217.0,730.0,In Stock
20774,Luxe Prime 024,Beauty,Makeup,FitMax,2040.0,1642.0,In Stock
20775,Color Prime 0775,Beauty,Makeup,Apex,2553.0,1942.0,In Stock
20776,Glow Classic 026,Beauty,Skincare,UrbanCart,1821.0,1420.0,In Stock
20777,Casual Classic 027,Fashion,Shirts,Apex,3035.0,1988.0,Low Stock
20778,Fun Classic 028,Books,Children,Nova,1586.0,1166.0,In Stock
20779,Luxe Classic 029,Beauty,Makeup,UrbanCart,1151.0,955.0,Low Stock
20780,Scent Classic 030,Beauty,Fragrance,TechPro,2363.0,1500.0,In Stock
20781,Mystery Advance 031,Books,Fiction,FitMax,2414.0,1378.0,In Stock
20782,Sound Advance 032,Electronics,Headphones,Nova,953.0,573.0,In Stock
20783,Champion Advance 033,Sports,Cricket,PrimeLine,1714.0,1404.0,In Stock
20784,Magic Advance 034,Books,Children,HomeEase,1106.0,702.0,In Stock
20785,Color Advance 035,Beauty,Makeup,Apex,363.0,253.0,In Stock
20786,Velvet Elite 036,Beauty,Makeup,HomeEase,1783.0,1267.0,In Stock
20787,Walk Elite 037,Fashion,Shoes,TechPro,577.0,484.0,In Stock
20788,Home Elite 038,Home & Kitchen,Decor,TechPro,1658.0,1062.0,In Stock
20789,Shine Elite 039,Beauty,Haircare,Nova,494.0,349.0,In Stock
20790,World Elite 040,Books,Non-Fiction,Apex,839.0,703.0,In Stock
20791,Flare Select 041,Fashion,Dresses,StyleHub,1010.0,617.0,In Stock
20792,Slate Select 042,Electronics,Tablet,StyleHub,2925.0,2133.0,In Stock
20793,Style Select 043,Fashion,Accessories,PrimeLine,947.0,539.0,In Stock
20794,Prime Select 044,Electronics,Mobile,TechPro,666.0,419.0,In Stock
20795,Happy Select 045,Books,Children,TechPro,1697.0,969.0,Low Stock
20796,Silk Smart 046,Beauty,Haircare,TechPro,1163.0,755.0,In Stock
20797,Modern Smart 047,Home & Kitchen,Furniture,HomeEase,2239.0,1370.0,In Stock
20798,Essence Smart 048,Beauty,Fragrance,TechPro,694.0,548.0,Low Stock
20799,Bloom Smart 049,Beauty,Fragrance,Apex,1536.0,1058.0,In Stock
20800,Repair Smart 050,Beauty,Haircare,Nova,6669.0,4478.0,In Stock
20801,Glow Max 0801,Beauty,Skincare,FitMax,1146.0,868.0,In Stock
20802,Stories Max 052,Books,Fiction,HomeEase,1512.0,1261.0,In Stock
20803,Exam Max 053,Books,Academic,Apex,455.0,291.0,In Stock
20804,Granite Max 054,Home & Kitchen,Cookware,Nova,769.0,438.0,In Stock
20805,Essential Max 055,Home & Kitchen,Furniture,Apex,1806.0,1053.0,In Stock
20806,Mystery Ultra 056,Books,Fiction,TechPro,1081.0,873.0,In Stock
20807,Mist Ultra 057,Beauty,Fragrance,TechPro,1997.0,1605.0,In Stock
20808,Air Ultra 058,Electronics,Laptop,Apex,1766.0,1223.0,In Stock
20809,Shine Ultra 059,Beauty,Haircare,Apex,569.0,338.0,In Stock
20810,Wave Ultra 060,Electronics,Headphones,Apex,2591.0,1834.0,Low Stock
20811,One Lite 061,Electronics,Mobile,PrimeLine,597.0,448.0,In Stock
20812,Home Lite 062,Home & Kitchen,Appliances,,815.0,529.0,In Stock
20813,Home Lite 063,Home & Kitchen,Decor,PrimeLine,1555.0,894.0,In Stock
20814,Pad Lite 064,Electronics,Tablet,Nova,3709.0,2398.0,Low Stock
20815,World Lite 0815,Books,Non-Fiction,StyleHub,697.0,528.0,In Stock
20816,Oxford Premium 066,Fashion,Shirts,StyleHub,1474.0,1243.0,In Stock
20817,Mist Premium 067,Beauty,Fragrance,UrbanCart,1482.0,900.0,Low Stock
20818,Fun Premium 068,Books,Children,FitMax,2053.0,1692.0,In Stock
20819,Magic Premium 069,Books,Children,TechPro,2892.0,1987.0,Low Stock
20820,Match Premium 070,Sports,Cricket,Nova,1030.0,771.0,In Stock
20821,Smart Everyday 071,Home & Kitchen,Appliances,UrbanCart,2586.0,2092.0,Low Stock
20822,Balance Everyday 072,Sports,Yoga,Nova,3180.0,2281.0,In Stock
20823,Exam Everyday 073,Books,Academic,HomeEase,4271.0,2428.0,In Stock
20824,Track Everyday 074,Electronics,Smartwatch,FitMax,1856.0,1169.0,In Stock
20825,World Everyday 075,Books,Non-Fiction,TechPro,1484.0,1174.0,In Stock
20826,Little Series 076,Books,Children,Nova,984.0,704.0,In Stock
20827,Stories Series 077,Books,Fiction,Apex,519.0,337.0,Out of Stock
20828,Formal Series 078,Fashion,Shirts,PrimeLine,1118.0,811.0,In Stock
20829,Space Series 079,Home & Kitchen,Storage,Apex,1441.0,909.0,In Stock
20830,Match Series 080,Sports,Cricket,Nova,1247.0,776.0,In Stock
20831,Velvet Essential 081,Beauty,Makeup,UrbanCart,1975.0,1577.0,Low Stock
20832,Sprint Essential 082,Sports,Cycling,TechPro,520.0,348.0,In Stock
20833,Home Essential 083,Home & Kitchen,Decor,Nova,1190.0,752.0,In Stock
20834,Space Essential 084,Home & Kitchen,Storage,StyleHub,4898.0,3295.0,In Stock
20835,Novel Essential 085,Books,Fiction,PrimeLine,2558.0,2113.0,In Stock
20836,Glow Plus 086,Beauty,Skincare,Apex,1999.0,1208.0,In Stock
20837,Stories Plus 087,Books,Fiction,Nova,1727.0,1046.0,In Stock
20838,Exam Plus 088,Books,Academic,StyleHub,1056.0,693.0,In Stock
20839,Grace Plus 089,Fashion,Dresses,TechPro,428.0,243.0,In Stock
20840,Smart Plus 090,Home & Kitchen,Storage,FitMax,1803.0,1032.0,In Stock
20841,Mystery Pro 091,Books,Fiction,FitMax,273.0,151.0,Low Stock
20842,Explorer Pro 092,Sports,Outdoor,StyleHub,1084.0,644.0,In Stock
20843,Care Pro 093,Beauty,Haircare,StyleHub,1336.0,991.0,Low Stock
20844,Scholar Pro 094,Books,Academic,FitMax,1002.0,610.0,In Stock
20845,Classic Pro 095,Home & Kitchen,Cookware,FitMax,5494.0,3644.0,Out of Stock
20846,Urban Prime 096,Fashion,Accessories,FitMax,4384.0,3339.0,In Stock
20847,Max Prime 097,Electronics,Mobile,UrbanCart,2621.0,1467.0,Low Stock
20848,Straight Prime 098,Fashion,Jeans,TechPro,734.0,450.0,In Stock
20849,Everyday Prime 099,Fashion,Accessories,StyleHub,4670.0,3964.0,In Stock
20850,Comfort Prime 100,Fashion,Shirts,FitMax,2003.0,1460.0,In Stock
20851,Active Classic 101,Electronics,Smartwatch,Nova,726.0,543.0,In Stock
20852,PowerPlay Classic 102,Sports,Cricket,Nova,1368.0,964.0,In Stock
20853,Style Classic 103,Fashion,Accessories,Apex,2498.0,2098.0,In Stock
20854,Comfort Classic 104,Fashion,Jeans,HomeEase,908.0,539.0,In Stock
20855,Happy Classic 105,Books,Children,PrimeLine,1468.0,837.0,Low Stock
20856,Slim Advance 106,Fashion,Jeans,HomeEase,1645.0,1308.0,In Stock
20857,Stories Advance 107,Books,Fiction,Apex,655.0,361.0,In Stock
20858,Organize Advance 108,Home & Kitchen,Storage,Nova,1124.0,808.0,In Stock
20859,Magic Advance 109,Books,Children,FitMax,688.0,379.0,In Stock
20860,World Advance 110,Books,Non-Fiction,UrbanCart,2356.0,1542.0,In Stock
20861,Ride Elite 111,Sports,Cycling,Nova,742.0,553.0,In Stock
20862,Wonder Elite 112,Books,Children,Apex,1619.0,1156.0,Low Stock
20863,Flex Elite 113,Sports,Yoga,UrbanCart,543.0,390.0,Low Stock
20864,Bloom Elite 114,Beauty,Fragrance,PrimeLine,641.0,383.0,In Stock
20865,Match Elite 115,Sports,Cricket,StyleHub,621.0,396.0,In Stock
20866,Little Select 116,Books,Children,Apex,1110.0,847.0,Low Stock
20867,Smooth Select 117,Beauty,Haircare,TechPro,1506.0,839.0,In Stock
20868,Champion Select 118,Sports,Cricket,UrbanCart,1698.0,1237.0,In Stock
20869,Prime Select 119,Electronics,Mobile,PrimeLine,423.0,298.0,In Stock
20870,Novel Select 120,Books,Fiction,UrbanCart,1200.0,784.0,Low Stock
20871,Striker Smart 121,Sports,Cricket,UrbanCart,822.0,535.0,In Stock
20872,Pulse Smart 122,Electronics,Smartwatch,TechPro,1895.0,1496.0,In Stock
20873,Steel Smart 123,Home & Kitchen,Cookware,TechPro,1126.0,748.0,Out of Stock
20874,Granite Smart 124,Home & Kitchen,Cookware,Apex,1271.0,730.0,Low Stock
20875,Classic Smart 125,Home & Kitchen,Cookware,Apex,825.0,692.0,In Stock
20876,Study Max 126,Books,Academic,Apex,4109.0,2421.0,In Stock
20877,Walk Max 127,Fashion,Shoes,StyleHub,582.0,459.0,Low Stock
20878,Formal Max 128,Fashion,Shirts,UrbanCart,1033.0,572.0,In Stock
20879,Calm Max 129,Sports,Yoga,TechPro,1436.0,947.0,Low Stock
20880,Classic Max 130,Fashion,Jeans,PrimeLine,1138.0,802.0,In Stock
20881,Mystery Ultra 131,Books,Fiction,UrbanCart,815.0,456.0,In Stock
20882,Balance Ultra 132,Sports,Yoga,Nova,413.0,318.0,Low Stock
20883,Home Ultra 133,Home & Kitchen,Decor,PrimeLine,855.0,537.0,In Stock
20884,Shine Ultra 134,Beauty,Haircare,StyleHub,718.0,511.0,In Stock
20885,Essential Ultra 135,Fashion,Accessories,StyleHub,3990.0,3143.0,In Stock
20886,Slim Lite 136,Fashion,Jeans,UrbanCart,5837.0,4245.0,Low Stock
20887,Stories Lite 137,Books,Fiction,TechPro,1296.0,890.0,In Stock
20888,Formal Lite 138,Fashion,Shirts,UrbanCart,537.0,349.0,In Stock
20889,Prime Lite 139,Electronics,Mobile,StyleHub,2164.0,1219.0,In stock
20890,Classic Lite 0890,Fashion,Shoes,TechPro,708.0,583.0,In Stock
20891,Silk Premium 141,Beauty,Haircare,StyleHub,937.0,682.0,Out of Stock
20892,Sound Premium 142,Electronics,Headphones,FitMax,890.0,658.0,Low Stock
20893,Champion Premium 143,Sports,Cricket,UrbanCart,967.0,660.0,Low Stock
20894,Accent Premium 144,Home & Kitchen,Decor,PrimeLine,1064.0,704.0,In Stock
20895,Edge Premium 145,Electronics,Mobile,TechPro,570.0,321.0,In Stock
20896,Aura Everyday 146,Beauty,Fragrance,Apex,849.0,510.0,In Stock
20897,Pro Everyday 147,Electronics,Laptop,FitMax,2599.0,1761.0,In Stock
20898,Road Everyday 148,Sports,Cycling,TechPro,1311.0,816.0,In Stock
20899,Prime Everyday 149,Electronics,Mobile,Apex,1453.0,819.0,In Stock
20900,Comfort Everyday 150,Fashion,Shirts,PrimeLine,314.0,224.0,In Stock
20901,One Series 151,Electronics,Mobile,FitMax,2480.0,1709.0,In Stock
20902,Walk Series 152,Fashion,Shoes,PrimeLine,858.0,580.0,In Stock
20903,Fun Series 153,Books,Children,HomeEase,2781.0,2184.0,In Stock
20904,Shine Series 154,Beauty,Haircare,StyleHub,1481.0,1081.0,In Stock
20905,Clear Series 155,Beauty,Skincare,UrbanCart,930.0,512.0,In Stock
20906,Active Essential 156,Electronics,Smartwatch,StyleHub,450.0,350.0,In Stock
20907,Home Essential 157,Home & Kitchen,Appliances,PrimeLine,5506.0,3825.0,Low Stock
20908,Casual Essential 158,Fashion,Dresses,TechPro,2258.0,1592.0,In Stock
20909,Luxe Essential 159,Beauty,Makeup,FitMax,2347.0,1917.0,Low Stock
20910,Smart Essential 160,Home & Kitchen,Storage,Nova,4369.0,2546.0,In Stock
20911,Mystery Plus 161,Books,Fiction,HomeEase,1549.0,1130.0,Low Stock
20912,Smooth Plus 162,Beauty,Haircare,TechPro,3226.0,2047.0,In Stock
20913,Organize Plus 163,Home & Kitchen,Storage,HomeEase,981.0,550.0,Low Stock
20914,Beat Plus 164,Electronics,Headphones,StyleHub,2163.0,1473.0,Low Stock
20915,Scent Plus 165,Beauty,Fragrance,PrimeLine,889.0,565.0,In Stock
20916,Urban Pro 166,Fashion,Accessories,StyleHub,965.0,531.0,In Stock
20917,Sprint Pro 167,Sports,Cycling,TechPro,1427.0,996.0,In Stock
20918,Pure Pro 168,Beauty,Skincare,Apex,588.0,378.0,In Stock
20919,Luxe Pro 169,Beauty,Makeup,HomeEase,1659.0,1129.0,Low Stock
20920,Happy Pro 0920,Books,Children,Apex,1094.0,606.0,Low Stock
20921,Silk Prime 171,Beauty,Haircare,StyleHub,368.0,247.0,In Stock
20922,Balance Prime 172,Sports,Yoga,Apex,995.0,688.0,In Stock
20923,Street Prime 173,Fashion,Shoes,PrimeLine,1070.0,738.0,In Stock
20924,Tales Prime 174,Books,Fiction,FitMax,2332.0,1784.0,In Stock
20925,Classic Prime 175,Fashion,Shoes,Nova,1612.0,1366.0,In Stock
20926,Ride Classic 176,Sports,Cycling,PrimeLine,3432.0,1916.0,In Stock
20927,Wonder Classic 0927,Books,Children,TechPro,1878.0,1256.0,Low Stock
20928,Style Classic 178,Fashion,Accessories,UrbanCart,934.0,754.0,In Stock
20929,Note Classic 179,Electronics,Laptop,HomeEase,1290.0,952.0,Low Stock
20930,Smart Classic 180,Home & Kitchen,Storage,UrbanCart,1068.0,903.0,In Stock
20931,Comfort Advance 181,Home & Kitchen,Furniture,UrbanCart,1839.0,1405.0,In Stock
20932,Max Advance 182,Electronics,Mobile,UrbanCart,1393.0,1069.0,In Stock
20933,Care Advance 183,Beauty,Haircare,TechPro,890.0,510.0,In Stock
20934,Granite Advance 184,Home & Kitchen,Cookware,StyleHub,1347.0,852.0,In Stock
20935,Time Advance 185,Electronics,Smartwatch,Apex,1808.0,1311.0,Low Stock
20936,Active Elite 186,Electronics,Smartwatch,PrimeLine,696.0,492.0,In Stock
20937,Kitchen Elite 187,Home & Kitchen,Cookware,Apex,1646.0,1282.0,In Stock
20938,Formal Elite 188,Fashion,Shirts,Apex,480.0,407.0,In Stock
20939,Knowledge Elite 189,Books,Non-Fiction,StyleHub,2748.0,1682.0,In Stock
20940,Train Elite 190,Sports,Fitness,HomeEase,1887.0,1280.0,In Stock
20941,Ride Select 191,Sports,Cycling,StyleHub,3862.0,3128.0,In Stock
20942,PowerPlay Select 192,Sports,Cricket,HomeEase,648.0,519.0,In Stock
20943,Champion Select 193,Sports,Cricket,HomeEase,2798.0,2225.0,Low Stock
20944,Granite Select 194,Home & Kitchen,Cookware,HomeEase,2461.0,1812.0,In Stock
20945,Time Select 195,Electronics,Smartwatch,HomeEase,1190.0,1009.0,In Stock
20946,Velvet Smart 196,Beauty,Makeup,FitMax,1049.0,690.0,In Stock
20947,Pulse Smart 197,Electronics,Smartwatch,UrbanCart,662.0,387.0,In Stock
20948,Kitchen Smart 198,Home & Kitchen,Appliances,Nova,558.0,329.0,In Stock
20949,Adventure Smart 199,Sports,Outdoor,PrimeLine,822.0,560.0,In Stock
20950,Clear Smart 200,Beauty,Skincare,Nova,592.0,469.0,Out of Stock
20951,Trail Max 201,Sports,Outdoor,Nova,3779.0,2592.0,In Stock
20952,Glow Max 202,Beauty,Makeup,Nova,505.0,370.0,In Stock
20953,Pure Max 203,Beauty,Skincare,Nova,1476.0,970.0,In Stock
20954,Granite Max 204,Home & Kitchen,Cookware,HomeEase,1778.0,1359.0,In Stock
20955,Essential Max 205,Home & Kitchen,Furniture,TechPro,1690.0,1007.0,Low Stock
20956,Chef Ultra 206,Home & Kitchen,Cookware,StyleHub,1789.0,1263.0,In Stock
20957,Core Ultra 207,Sports,Fitness,UrbanCart,2478.0,1501.0,Low Stock
20958,Journey Ultra 208,Books,Non-Fiction,UrbanCart,1002.0,692.0,In Stock
20959,Track Ultra 209,Electronics,Smartwatch,PrimeLine,1418.0,963.0,In Stock
20960,Repair Ultra 210,Beauty,Haircare,FitMax,1107.0,810.0,In Stock
20961,Oxford Lite 0961,Fashion,Shirts,StyleHub,3123.0,2195.0,In Stock
20962,Smooth Lite 212,Beauty,Haircare,HomeEase,5244.0,4419.0,In Stock
20963,Steel Lite 213,Home & Kitchen,Cookware,TechPro,616.0,505.0,Low Stock
20964,Track Lite 214,Electronics,Smartwatch,StyleHub,358.0,228.0,In Stock
20965,Essential Lite 215,Home & Kitchen,Furniture,Apex,1939.0,1137.0,In Stock
20966,Comfort Premium 216,Home & Kitchen,Furniture,PrimeLine,2686.0,1529.0,In Stock
20967,Slate Premium 217,Electronics,Tablet,Apex,4779.0,2912.0,In Stock
20968,Straight Premium 218,Fashion,Jeans,Apex,2164.0,1334.0,In Stock
20969,Calm Premium 219,Sports,Yoga,PrimeLine,3318.0,2709.0,In Stock
20970,World Premium 220,Books,Non-Fiction,FitMax,3940.0,3260.0,In Stock
20971,Aura Everyday 221,Beauty,Fragrance,UrbanCart,3471.0,2149.0,In Stock
20972,Store Everyday 222,Home & Kitchen,Storage,FitMax,2375.0,1847.0,In Stock
20973,Straight Everyday 223,Fashion,Jeans,TechPro,582.0,466.0,In Stock
20974,Power Everyday 224,Home & Kitchen,Appliances,HomeEase,1332.0,883.0,In Stock
20975,Smart Everyday 225,Home & Kitchen,Storage,Apex,1628.0,1321.0,In Stock
20976,Mystery Series 226,Books,Fiction,FitMax,1255.0,1062.0,In Stock
20977,Smooth Series 227,Beauty,Haircare,Apex,1307.0,1098.0,Low Stock
20978,Casual Series 228,Fashion,Dresses,UrbanCart,3710.0,2866.0,Low Stock
20979,Comfort Series 229,Fashion,Jeans,FitMax,819.0,542.0,Low Stock
20980,Smart Series 230,Home & Kitchen,Storage,HomeEase,2252.0,1392.0,In Stock
20981,Slim Essential 231,Fashion,Jeans,UrbanCart,1645.0,1395.0,In Stock
20982,Hydra Essential 232,Beauty,Skincare,UrbanCart,767.0,485.0,Low Stock
20983,Exam Essential 233,Books,Academic,PrimeLine,665.0,453.0,In Stock
20984,Grace Essential 0984,Fashion,Dresses,PrimeLine,443.0,279.0,In Stock
20985,Essential Essential 235,Home & Kitchen,Furniture,Nova,1837.0,1284.0,In Stock
20986,Little Plus 236,Books,Children,Apex,1285.0,749.0,In Stock
20987,Modern Plus 237,Home & Kitchen,Furniture,Apex,783.0,621.0,In Stock
20988,Neo Plus 238,Electronics,Mobile,Apex,396.0,278.0,In Stock
20989,Radiance Plus 239,Beauty,Skincare,UrbanCart,1774.0,1199.0,In Stock
20990,Velocity Plus 240,Sports,Cycling,Nova,1196.0,788.0,Low Stock
20991,Comfort Pro 241,Home & Kitchen,Furniture,HomeEase,842.0,610.0,Low Stock
20992,Home Pro 242,Home & Kitchen,Appliances,HomeEase,716.0,561.0,In Stock
